Epoch	Train	Validation
epoch: 205, step: 21042, train_time: 184.761, valid_time: 24.393, train_weights: 87684.000, train_canonicalBasePairWeights: 9149.000, train_loss: 2.014, train_accuracy: 0.417, train_canonicalBasePairAccuracy: 0.661, train_perplexity: 7.491, train_protein_weights: 71496.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.242, train_protein_accuracy: 0.362, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.410, train_dna_weights: 6213.000, train_dna_canonicalBasePairWeights: 4217.000, train_dna_loss: 0.972, train_dna_accuracy: 0.671, train_dna_canonicalBasePairAccuracy: 0.618, train_dna_perplexity: 2.643, train_rna_weights: 9975.000, train_rna_canonicalBasePairWeights: 4932.000, train_rna_loss: 1.028, train_rna_accuracy: 0.655, train_rna_canonicalBasePairAccuracy: 0.698, train_rna_perplexity: 2.796, valid_weights: 4189.000, valid_canonicalBasePairWeights: 516.000, valid_loss: 2.005, valid_accuracy: 0.416, valid_canonicalBasePairAccuracy: 0.593, valid_perplexity: 7.424, valid_protein_weights: 3430.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.215, valid_protein_accuracy: 0.375, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.161, valid_dna_weights: 313.000, valid_dna_canonicalBasePairWeights: 256.000, valid_dna_loss: 0.987, valid_dna_accuracy: 0.629, valid_dna_canonicalBasePairAccuracy: 0.566, valid_dna_perplexity: 2.683, valid_rna_weights: 446.000, valid_rna_canonicalBasePairWeights: 260.000, valid_rna_loss: 1.102, valid_rna_accuracy: 0.581, valid_rna_canonicalBasePairAccuracy: 0.619, valid_rna_perplexity: 3.010
epoch: 206, step: 21151, train_time: 160.774, valid_time: 22.701, train_weights: 97926.000, train_canonicalBasePairWeights: 9917.000, train_loss: 2.037, train_accuracy: 0.408, train_canonicalBasePairAccuracy: 0.667, train_perplexity: 7.666, train_protein_weights: 80987.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.252, train_protein_accuracy: 0.355, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.505, train_dna_weights: 6348.000, train_dna_canonicalBasePairWeights: 4431.000, train_dna_loss: 0.958, train_dna_accuracy: 0.678, train_dna_canonicalBasePairAccuracy: 0.629, train_dna_perplexity: 2.605, train_rna_weights: 10591.000, train_rna_canonicalBasePairWeights: 5486.000, train_rna_loss: 1.039, train_rna_accuracy: 0.650, train_rna_canonicalBasePairAccuracy: 0.698, train_rna_perplexity: 2.826, valid_weights: 4470.000, valid_canonicalBasePairWeights: 631.000, valid_loss: 1.966, valid_accuracy: 0.423, valid_canonicalBasePairAccuracy: 0.659, valid_perplexity: 7.141, valid_protein_weights: 3542.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.195, valid_protein_accuracy: 0.377, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 8.976, valid_dna_weights: 442.000, valid_dna_canonicalBasePairWeights: 349.000, valid_dna_loss: 1.036, valid_dna_accuracy: 0.604, valid_dna_canonicalBasePairAccuracy: 0.619, valid_dna_perplexity: 2.817, valid_rna_weights: 486.000, valid_rna_canonicalBasePairWeights: 282.000, valid_rna_loss: 1.145, valid_rna_accuracy: 0.599, valid_rna_canonicalBasePairAccuracy: 0.709, valid_rna_perplexity: 3.142
epoch: 207, step: 21252, train_time: 168.968, valid_time: 19.977, train_weights: 94995.000, train_canonicalBasePairWeights: 9836.000, train_loss: 2.016, train_accuracy: 0.413, train_canonicalBasePairAccuracy: 0.648, train_perplexity: 7.505, train_protein_weights: 77517.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.240, train_protein_accuracy: 0.360, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.391, train_dna_weights: 5422.000, train_dna_canonicalBasePairWeights: 3687.000, train_dna_loss: 0.959, train_dna_accuracy: 0.672, train_dna_canonicalBasePairAccuracy: 0.594, train_dna_perplexity: 2.609, train_rna_weights: 12056.000, train_rna_canonicalBasePairWeights: 6149.000, train_rna_loss: 1.049, train_rna_accuracy: 0.633, train_rna_canonicalBasePairAccuracy: 0.680, train_rna_perplexity: 2.855, valid_weights: 4315.000, valid_canonicalBasePairWeights: 805.000, valid_loss: 1.914, valid_accuracy: 0.422, valid_canonicalBasePairAccuracy: 0.682, valid_perplexity: 6.781, valid_protein_weights: 3028.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.266, valid_protein_accuracy: 0.346, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.644, valid_dna_weights: 470.000, valid_dna_canonicalBasePairWeights: 327.000, valid_dna_loss: 1.080, valid_dna_accuracy: 0.587, valid_dna_canonicalBasePairAccuracy: 0.661, valid_dna_perplexity: 2.945, valid_rna_weights: 817.000, valid_rna_canonicalBasePairWeights: 478.000, valid_rna_loss: 1.088, valid_rna_accuracy: 0.610, valid_rna_canonicalBasePairAccuracy: 0.697, valid_rna_perplexity: 2.969
epoch: 208, step: 21355, train_time: 154.909, valid_time: 22.557, train_weights: 83094.000, train_canonicalBasePairWeights: 8740.000, train_loss: 2.023, train_accuracy: 0.410, train_canonicalBasePairAccuracy: 0.593, train_perplexity: 7.558, train_protein_weights: 67790.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.251, train_protein_accuracy: 0.355, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.498, train_dna_weights: 5834.000, train_dna_canonicalBasePairWeights: 3941.000, train_dna_loss: 0.953, train_dna_accuracy: 0.681, train_dna_canonicalBasePairAccuracy: 0.565, train_dna_perplexity: 2.593, train_rna_weights: 9470.000, train_rna_canonicalBasePairWeights: 4799.000, train_rna_loss: 1.046, train_rna_accuracy: 0.635, train_rna_canonicalBasePairAccuracy: 0.615, train_rna_perplexity: 2.847, valid_weights: 3942.000, valid_canonicalBasePairWeights: 628.000, valid_loss: 1.926, valid_accuracy: 0.418, valid_canonicalBasePairAccuracy: 0.699, valid_perplexity: 6.862, valid_protein_weights: 2925.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.229, valid_protein_accuracy: 0.345, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.292, valid_dna_weights: 251.000, valid_dna_canonicalBasePairWeights: 171.000, valid_dna_loss: 0.923, valid_dna_accuracy: 0.709, valid_dna_canonicalBasePairAccuracy: 0.684, valid_dna_perplexity: 2.517, valid_rna_weights: 766.000, valid_rna_canonicalBasePairWeights: 457.000, valid_rna_loss: 1.097, valid_rna_accuracy: 0.601, valid_rna_canonicalBasePairAccuracy: 0.705, valid_rna_perplexity: 2.996
epoch: 209, step: 21456, train_time: 157.133, valid_time: 25.143, train_weights: 96667.000, train_canonicalBasePairWeights: 8829.000, train_loss: 2.050, train_accuracy: 0.403, train_canonicalBasePairAccuracy: 0.635, train_perplexity: 7.769, train_protein_weights: 81731.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.238, train_protein_accuracy: 0.359, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.376, train_dna_weights: 6238.000, train_dna_canonicalBasePairWeights: 4365.000, train_dna_loss: 0.990, train_dna_accuracy: 0.661, train_dna_canonicalBasePairAccuracy: 0.616, train_dna_perplexity: 2.690, train_rna_weights: 8698.000, train_rna_canonicalBasePairWeights: 4464.000, train_rna_loss: 1.043, train_rna_accuracy: 0.637, train_rna_canonicalBasePairAccuracy: 0.654, train_rna_perplexity: 2.839, valid_weights: 4477.000, valid_canonicalBasePairWeights: 693.000, valid_loss: 1.942, valid_accuracy: 0.428, valid_canonicalBasePairAccuracy: 0.646, valid_perplexity: 6.975, valid_protein_weights: 3314.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.248, valid_protein_accuracy: 0.359, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.470, valid_dna_weights: 280.000, valid_dna_canonicalBasePairWeights: 191.000, valid_dna_loss: 0.948, valid_dna_accuracy: 0.650, valid_dna_canonicalBasePairAccuracy: 0.649, valid_dna_perplexity: 2.582, valid_rna_weights: 883.000, valid_rna_canonicalBasePairWeights: 502.000, valid_rna_loss: 1.110, valid_rna_accuracy: 0.614, valid_rna_canonicalBasePairAccuracy: 0.645, valid_rna_perplexity: 3.034
epoch: 210, step: 21546, train_time: 195.373, valid_time: 28.606, train_weights: 90680.000, train_canonicalBasePairWeights: 9496.000, train_loss: 2.060, train_accuracy: 0.402, train_canonicalBasePairAccuracy: 0.649, train_perplexity: 7.846, train_protein_weights: 73235.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.316, train_protein_accuracy: 0.339, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 10.135, train_dna_weights: 5250.000, train_dna_canonicalBasePairWeights: 3713.000, train_dna_loss: 0.914, train_dna_accuracy: 0.695, train_dna_canonicalBasePairAccuracy: 0.627, train_dna_perplexity: 2.493, train_rna_weights: 12195.000, train_rna_canonicalBasePairWeights: 5783.000, train_rna_loss: 1.016, train_rna_accuracy: 0.653, train_rna_canonicalBasePairAccuracy: 0.663, train_rna_perplexity: 2.762, valid_weights: 3680.000, valid_canonicalBasePairWeights: 716.000, valid_loss: 1.855, valid_accuracy: 0.446, valid_canonicalBasePairAccuracy: 0.691, valid_perplexity: 6.390, valid_protein_weights: 2566.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.223, valid_protein_accuracy: 0.365, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.237, valid_dna_weights: 445.000, valid_dna_canonicalBasePairWeights: 328.000, valid_dna_loss: 0.914, valid_dna_accuracy: 0.674, valid_dna_canonicalBasePairAccuracy: 0.668, valid_dna_perplexity: 2.495, valid_rna_weights: 669.000, valid_rna_canonicalBasePairWeights: 388.000, valid_rna_loss: 1.067, valid_rna_accuracy: 0.605, valid_rna_canonicalBasePairAccuracy: 0.711, valid_rna_perplexity: 2.907
epoch: 211, step: 21644, train_time: 189.176, valid_time: 19.082, train_weights: 88735.000, train_canonicalBasePairWeights: 9388.000, train_loss: 2.036, train_accuracy: 0.405, train_canonicalBasePairAccuracy: 0.653, train_perplexity: 7.660, train_protein_weights: 72722.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.261, train_protein_accuracy: 0.351, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.595, train_dna_weights: 6844.000, train_dna_canonicalBasePairWeights: 4785.000, train_dna_loss: 0.962, train_dna_accuracy: 0.670, train_dna_canonicalBasePairAccuracy: 0.633, train_dna_perplexity: 2.616, train_rna_weights: 9169.000, train_rna_canonicalBasePairWeights: 4603.000, train_rna_loss: 1.053, train_rna_accuracy: 0.630, train_rna_canonicalBasePairAccuracy: 0.673, train_rna_perplexity: 2.865, valid_weights: 4944.000, valid_canonicalBasePairWeights: 638.000, valid_loss: 1.954, valid_accuracy: 0.426, valid_canonicalBasePairAccuracy: 0.665, valid_perplexity: 7.055, valid_protein_weights: 3781.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.230, valid_protein_accuracy: 0.366, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.298, valid_dna_weights: 387.000, valid_dna_canonicalBasePairWeights: 261.000, valid_dna_loss: 0.945, valid_dna_accuracy: 0.682, valid_dna_canonicalBasePairAccuracy: 0.674, valid_dna_perplexity: 2.572, valid_rna_weights: 776.000, valid_rna_canonicalBasePairWeights: 377.000, valid_rna_loss: 1.112, valid_rna_accuracy: 0.591, valid_rna_canonicalBasePairAccuracy: 0.658, valid_rna_perplexity: 3.039
epoch: 212, step: 21735, train_time: 136.653, valid_time: 16.907, train_weights: 87290.000, train_canonicalBasePairWeights: 9933.000, train_loss: 2.004, train_accuracy: 0.418, train_canonicalBasePairAccuracy: 0.648, train_perplexity: 7.415, train_protein_weights: 70611.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.239, train_protein_accuracy: 0.362, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.388, train_dna_weights: 6435.000, train_dna_canonicalBasePairWeights: 4625.000, train_dna_loss: 0.963, train_dna_accuracy: 0.666, train_dna_canonicalBasePairAccuracy: 0.635, train_dna_perplexity: 2.620, train_rna_weights: 10244.000, train_rna_canonicalBasePairWeights: 5308.000, train_rna_loss: 1.031, train_rna_accuracy: 0.650, train_rna_canonicalBasePairAccuracy: 0.660, train_rna_perplexity: 2.804, valid_weights: 3541.000, valid_canonicalBasePairWeights: 570.000, valid_loss: 1.908, valid_accuracy: 0.445, valid_canonicalBasePairAccuracy: 0.675, valid_perplexity: 6.741, valid_protein_weights: 2701.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.192, valid_protein_accuracy: 0.373, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 8.957, valid_dna_weights: 461.000, valid_dna_canonicalBasePairWeights: 356.000, valid_dna_loss: 0.943, valid_dna_accuracy: 0.711, valid_dna_canonicalBasePairAccuracy: 0.677, valid_dna_perplexity: 2.569, valid_rna_weights: 379.000, valid_rna_canonicalBasePairWeights: 214.000, valid_rna_loss: 1.057, valid_rna_accuracy: 0.628, valid_rna_canonicalBasePairAccuracy: 0.673, valid_rna_perplexity: 2.878
epoch: 213, step: 21829, train_time: 172.326, valid_time: 21.653, train_weights: 92751.000, train_canonicalBasePairWeights: 12245.000, train_loss: 1.953, train_accuracy: 0.427, train_canonicalBasePairAccuracy: 0.670, train_perplexity: 7.052, train_protein_weights: 70262.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.251, train_protein_accuracy: 0.356, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.496, train_dna_weights: 6786.000, train_dna_canonicalBasePairWeights: 4950.000, train_dna_loss: 0.927, train_dna_accuracy: 0.698, train_dna_canonicalBasePairAccuracy: 0.654, train_dna_perplexity: 2.527, train_rna_weights: 15703.000, train_rna_canonicalBasePairWeights: 7295.000, train_rna_loss: 1.066, train_rna_accuracy: 0.627, train_rna_canonicalBasePairAccuracy: 0.680, train_rna_perplexity: 2.903, valid_weights: 2748.000, valid_canonicalBasePairWeights: 578.000, valid_loss: 1.781, valid_accuracy: 0.469, valid_canonicalBasePairAccuracy: 0.685, valid_perplexity: 5.934, valid_protein_weights: 1825.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.136, valid_protein_accuracy: 0.403, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 8.462, valid_dna_weights: 249.000, valid_dna_canonicalBasePairWeights: 180.000, valid_dna_loss: 0.911, valid_dna_accuracy: 0.703, valid_dna_canonicalBasePairAccuracy: 0.678, valid_dna_perplexity: 2.488, valid_rna_weights: 674.000, valid_rna_canonicalBasePairWeights: 398.000, valid_rna_loss: 1.141, valid_rna_accuracy: 0.564, valid_rna_canonicalBasePairAccuracy: 0.688, valid_rna_perplexity: 3.129
epoch: 214, step: 21929, train_time: 169.026, valid_time: 17.885, train_weights: 86456.000, train_canonicalBasePairWeights: 9359.000, train_loss: 2.017, train_accuracy: 0.413, train_canonicalBasePairAccuracy: 0.645, train_perplexity: 7.515, train_protein_weights: 70341.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.254, train_protein_accuracy: 0.355, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.524, train_dna_weights: 6745.000, train_dna_canonicalBasePairWeights: 4647.000, train_dna_loss: 0.929, train_dna_accuracy: 0.688, train_dna_canonicalBasePairAccuracy: 0.638, train_dna_perplexity: 2.531, train_rna_weights: 9370.000, train_rna_canonicalBasePairWeights: 4712.000, train_rna_loss: 1.022, train_rna_accuracy: 0.649, train_rna_canonicalBasePairAccuracy: 0.651, train_rna_perplexity: 2.779, valid_weights: 4333.000, valid_canonicalBasePairWeights: 707.000, valid_loss: 1.895, valid_accuracy: 0.437, valid_canonicalBasePairAccuracy: 0.670, valid_perplexity: 6.655, valid_protein_weights: 3228.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.181, valid_protein_accuracy: 0.377, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 8.855, valid_dna_weights: 519.000, valid_dna_canonicalBasePairWeights: 392.000, valid_dna_loss: 1.063, valid_dna_accuracy: 0.593, valid_dna_canonicalBasePairAccuracy: 0.661, valid_dna_perplexity: 2.896, valid_rna_weights: 586.000, valid_rna_canonicalBasePairWeights: 315.000, valid_rna_loss: 1.059, valid_rna_accuracy: 0.631, valid_rna_canonicalBasePairAccuracy: 0.683, valid_rna_perplexity: 2.883
epoch: 215, step: 22026, train_time: 155.768, valid_time: 22.374, train_weights: 99052.000, train_canonicalBasePairWeights: 9561.000, train_loss: 2.020, train_accuracy: 0.413, train_canonicalBasePairAccuracy: 0.647, train_perplexity: 7.538, train_protein_weights: 82363.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.227, train_protein_accuracy: 0.364, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.271, train_dna_weights: 6033.000, train_dna_canonicalBasePairWeights: 4130.000, train_dna_loss: 0.943, train_dna_accuracy: 0.675, train_dna_canonicalBasePairAccuracy: 0.630, train_dna_perplexity: 2.569, train_rna_weights: 10656.000, train_rna_canonicalBasePairWeights: 5431.000, train_rna_loss: 1.030, train_rna_accuracy: 0.642, train_rna_canonicalBasePairAccuracy: 0.659, train_rna_perplexity: 2.800, valid_weights: 4652.000, valid_canonicalBasePairWeights: 685.000, valid_loss: 1.964, valid_accuracy: 0.425, valid_canonicalBasePairAccuracy: 0.647, valid_perplexity: 7.128, valid_protein_weights: 3587.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.230, valid_protein_accuracy: 0.365, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.302, valid_dna_weights: 464.000, valid_dna_canonicalBasePairWeights: 320.000, valid_dna_loss: 1.046, valid_dna_accuracy: 0.634, valid_dna_canonicalBasePairAccuracy: 0.634, valid_dna_perplexity: 2.845, valid_rna_weights: 601.000, valid_rna_canonicalBasePairWeights: 365.000, valid_rna_loss: 1.084, valid_rna_accuracy: 0.619, valid_rna_canonicalBasePairAccuracy: 0.658, valid_rna_perplexity: 2.958
epoch: 216, step: 22130, train_time: 198.169, valid_time: 28.830, train_weights: 103417.000, train_canonicalBasePairWeights: 8746.000, train_loss: 2.085, train_accuracy: 0.396, train_canonicalBasePairAccuracy: 0.645, train_perplexity: 8.042, train_protein_weights: 88514.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.269, train_protein_accuracy: 0.351, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.668, train_dna_weights: 6559.000, train_dna_canonicalBasePairWeights: 4456.000, train_dna_loss: 0.944, train_dna_accuracy: 0.682, train_dna_canonicalBasePairAccuracy: 0.638, train_dna_perplexity: 2.570, train_rna_weights: 8344.000, train_rna_canonicalBasePairWeights: 4290.000, train_rna_loss: 1.028, train_rna_accuracy: 0.647, train_rna_canonicalBasePairAccuracy: 0.653, train_rna_perplexity: 2.796, valid_weights: 4488.000, valid_canonicalBasePairWeights: 799.000, valid_loss: 1.912, valid_accuracy: 0.445, valid_canonicalBasePairAccuracy: 0.655, valid_perplexity: 6.768, valid_protein_weights: 3322.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.221, valid_protein_accuracy: 0.369, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.220, valid_dna_weights: 308.000, valid_dna_canonicalBasePairWeights: 261.000, valid_dna_loss: 0.949, valid_dna_accuracy: 0.711, valid_dna_canonicalBasePairAccuracy: 0.655, valid_dna_perplexity: 2.584, valid_rna_weights: 858.000, valid_rna_canonicalBasePairWeights: 538.000, valid_rna_loss: 1.061, valid_rna_accuracy: 0.641, valid_rna_canonicalBasePairAccuracy: 0.654, valid_rna_perplexity: 2.889
epoch: 217, step: 22229, train_time: 184.310, valid_time: 28.436, train_weights: 92051.000, train_canonicalBasePairWeights: 9182.000, train_loss: 2.014, train_accuracy: 0.415, train_canonicalBasePairAccuracy: 0.659, train_perplexity: 7.491, train_protein_weights: 75740.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.228, train_protein_accuracy: 0.365, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.282, train_dna_weights: 5592.000, train_dna_canonicalBasePairWeights: 3879.000, train_dna_loss: 0.954, train_dna_accuracy: 0.674, train_dna_canonicalBasePairAccuracy: 0.653, train_dna_perplexity: 2.596, train_rna_weights: 10719.000, train_rna_canonicalBasePairWeights: 5303.000, train_rna_loss: 1.051, train_rna_accuracy: 0.633, train_rna_canonicalBasePairAccuracy: 0.663, train_rna_perplexity: 2.861, valid_weights: 3805.000, valid_canonicalBasePairWeights: 844.000, valid_loss: 1.892, valid_accuracy: 0.422, valid_canonicalBasePairAccuracy: 0.743, valid_perplexity: 6.633, valid_protein_weights: 2540.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.268, valid_protein_accuracy: 0.346, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.663, valid_dna_weights: 384.000, valid_dna_canonicalBasePairWeights: 280.000, valid_dna_loss: 0.983, valid_dna_accuracy: 0.667, valid_dna_canonicalBasePairAccuracy: 0.711, valid_dna_perplexity: 2.674, valid_rna_weights: 881.000, valid_rna_canonicalBasePairWeights: 564.000, valid_rna_loss: 1.203, valid_rna_accuracy: 0.537, valid_rna_canonicalBasePairAccuracy: 0.759, valid_rna_perplexity: 3.332
epoch: 218, step: 22320, train_time: 167.844, valid_time: 23.170, train_weights: 80000.000, train_canonicalBasePairWeights: 9801.000, train_loss: 1.988, train_accuracy: 0.420, train_canonicalBasePairAccuracy: 0.674, train_perplexity: 7.297, train_protein_weights: 63393.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.248, train_protein_accuracy: 0.356, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.465, train_dna_weights: 6193.000, train_dna_canonicalBasePairWeights: 4545.000, train_dna_loss: 0.932, train_dna_accuracy: 0.689, train_dna_canonicalBasePairAccuracy: 0.642, train_dna_perplexity: 2.539, train_rna_weights: 10414.000, train_rna_canonicalBasePairWeights: 5256.000, train_rna_loss: 1.032, train_rna_accuracy: 0.646, train_rna_canonicalBasePairAccuracy: 0.701, train_rna_perplexity: 2.807, valid_weights: 3956.000, valid_canonicalBasePairWeights: 568.000, valid_loss: 1.983, valid_accuracy: 0.415, valid_canonicalBasePairAccuracy: 0.664, valid_perplexity: 7.265, valid_protein_weights: 3122.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.234, valid_protein_accuracy: 0.358, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.338, valid_dna_weights: 368.000, valid_dna_canonicalBasePairWeights: 270.000, valid_dna_loss: 1.021, valid_dna_accuracy: 0.641, valid_dna_canonicalBasePairAccuracy: 0.615, valid_dna_perplexity: 2.777, valid_rna_weights: 466.000, valid_rna_canonicalBasePairWeights: 298.000, valid_rna_loss: 1.061, valid_rna_accuracy: 0.616, valid_rna_canonicalBasePairAccuracy: 0.708, valid_rna_perplexity: 2.890
epoch: 219, step: 22408, train_time: 124.910, valid_time: 16.062, train_weights: 104157.000, train_canonicalBasePairWeights: 10019.000, train_loss: 2.015, train_accuracy: 0.416, train_canonicalBasePairAccuracy: 0.665, train_perplexity: 7.499, train_protein_weights: 85570.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.238, train_protein_accuracy: 0.362, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.371, train_dna_weights: 5895.000, train_dna_canonicalBasePairWeights: 4041.000, train_dna_loss: 0.901, train_dna_accuracy: 0.704, train_dna_canonicalBasePairAccuracy: 0.646, train_dna_perplexity: 2.461, train_rna_weights: 12692.000, train_rna_canonicalBasePairWeights: 5978.000, train_rna_loss: 1.030, train_rna_accuracy: 0.649, train_rna_canonicalBasePairAccuracy: 0.678, train_rna_perplexity: 2.802, valid_weights: 3608.000, valid_canonicalBasePairWeights: 715.000, valid_loss: 1.833, valid_accuracy: 0.445, valid_canonicalBasePairAccuracy: 0.697, valid_perplexity: 6.255, valid_protein_weights: 2420.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.192, valid_protein_accuracy: 0.371, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 8.955, valid_dna_weights: 468.000, valid_dna_canonicalBasePairWeights: 292.000, valid_dna_loss: 1.057, valid_dna_accuracy: 0.620, valid_dna_canonicalBasePairAccuracy: 0.702, valid_dna_perplexity: 2.877, valid_rna_weights: 720.000, valid_rna_canonicalBasePairWeights: 423.000, valid_rna_loss: 1.132, valid_rna_accuracy: 0.576, valid_rna_canonicalBasePairAccuracy: 0.693, valid_rna_perplexity: 3.102
epoch: 220, step: 22505, train_time: 151.229, valid_time: 24.302, train_weights: 93394.000, train_canonicalBasePairWeights: 10360.000, train_loss: 2.010, train_accuracy: 0.415, train_canonicalBasePairAccuracy: 0.656, train_perplexity: 7.462, train_protein_weights: 75368.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.248, train_protein_accuracy: 0.358, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.469, train_dna_weights: 6478.000, train_dna_canonicalBasePairWeights: 4677.000, train_dna_loss: 0.918, train_dna_accuracy: 0.703, train_dna_canonicalBasePairAccuracy: 0.633, train_dna_perplexity: 2.505, train_rna_weights: 11548.000, train_rna_canonicalBasePairWeights: 5683.000, train_rna_loss: 1.067, train_rna_accuracy: 0.629, train_rna_canonicalBasePairAccuracy: 0.675, train_rna_perplexity: 2.907, valid_weights: 3510.000, valid_canonicalBasePairWeights: 693.000, valid_loss: 1.894, valid_accuracy: 0.424, valid_canonicalBasePairAccuracy: 0.719, valid_perplexity: 6.649, valid_protein_weights: 2359.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.304, valid_protein_accuracy: 0.336, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 10.011, valid_dna_weights: 554.000, valid_dna_canonicalBasePairWeights: 348.000, valid_dna_loss: 0.961, valid_dna_accuracy: 0.661, valid_dna_canonicalBasePairAccuracy: 0.713, valid_dna_perplexity: 2.615, valid_rna_weights: 597.000, valid_rna_canonicalBasePairWeights: 345.000, valid_rna_loss: 1.143, valid_rna_accuracy: 0.554, valid_rna_canonicalBasePairAccuracy: 0.725, valid_rna_perplexity: 3.137
